leagueId,tier,number
87e2b98e-4ce8-40ab-ac59-5967eca91678,SILVER,151
87e7939f-d43c-4b5e-a10c-049ace2fe1de,SILVER,154
88153e7c-5711-48a9-85fa-118d89a0b2a2,IRON,21
8844c25b-ad6c-4aed-a916-07af20b93e3b,BRONZE,122
884e83dd-fec0-4a58-ae00-b4ee90c91298,BRONZE,119
885c1591-6979-4c06-aa4a-084ec159903e,GOLD,96
885de4d0-45af-4441-b18a-80aa06b0b748,IRON,55
8876fe26-d55d-496a-b0d6-6c1f79b6c58f,BRONZE,66
8890ea82-9f83-41c7-94ea-e34f9d89414d,GOLD,96
88b5ca99-e663-4614-9886-a932594bf918,SILVER,118
88bf64c4-bf86-4dc6-b4b0-dcd2973fad20,GOLD,182
88ee2cf8-596f-4c04-8a88-4e9286e3bca8,SILVER,167
8986b169-81c2-4881-a636-61b6b638954d,SILVER,77
8987a020-bdcb-40f2-a83d-1604a03bd8dd,IRON,23
899ebb4b-b878-4b28-8c85-b4de669d3041,SILVER,74
89acb0d9-fc5f-4120-9972-680b4804bfbf,GOLD,193
89b935a5-0d90-478c-967b-2a9c8f5b266f,BRONZE,144
89d70807-50ca-42de-91d4-03572335f734,BRONZE,133
8a0fed27-98b5-41df-a446-3b03633492f4,SILVER,180
8a44487c-66de-466a-bf84-cde62b49e25c,BRONZE,108
8a978e44-867a-42a5-8778-0f5a685a1c15,BRONZE,110
8aa5b6a9-13cb-47ae-b80a-97a83e4f3d6d,SILVER,117
8b34cbf8-be03-4d62-8535-a7baf35390e1,SILVER,162
8b423b09-5ffc-4fe1-837f-b06d8d108d49,IRON,69
8b49183c-4ff1-44a3-9b51-9a9cf4c5ee85,BRONZE,117
8b58893e-0808-4d23-98eb-4b4fc1b4ab25,BRONZE,63
8be855e4-dba1-4775-b932-4c04f6e8b72a,BRONZE,146
8c0ea10b-318c-4b8e-92e9-e543cb47bcda,SILVER,113
8c101234-9496-46c1-aa69-0d372a6080c3,SILVER,78
8c10b3ce-d122-4ea6-af17-435526475b4c,PLATINUM,202
8c317454-bf64-4ecd-b38a-30ae4f6ebc79,GOLD,95
8c6a2d42-e8db-49fb-9ab4-3ea13790d734,BRONZE,55
8cac60f7-cc3f-4996-bb90-9f54492946f6,SILVER,87
8cf07bef-3d69-4fe5-9612-a9352cc10e88,SILVER,179
8cf89cba-22b6-48f7-8bd8-db8f7dc739e0,GOLD,179
8d0d3122-c002-43dc-87d5-f8c864ac6337,SILVER,80
8d419ce8-0368-4cba-9cf7-f5c18f5b0767,GOLD,113
8dc2b2d7-a393-434d-aa81-29df321a0145,BRONZE,50
8dc3bc12-0bb7-4b60-a1c6-e9790338cc99,BRONZE,70
8dfb1557-ae8c-4669-95b9-fb690618f4d5,GOLD,116
8dfeabe9-84bc-444e-a0ec-83beecadb69b,BRONZE,104
8e10a5a5-c054-42bf-ae4a-837b00b5b04b,GOLD,177
8e1a8d95-cf0a-4ac9-9b8a-cddef16b78b3,BRONZE,44
8e266aa9-ff03-496c-843f-0fce3d28d5e9,BRONZE,132
8e726640-0bea-4e7c-bf8f-0b8cd20c9369,IRON,23
8e7a6cc2-8855-4878-b423-7427b357dd3f,GOLD,102
8e7ac5d4-3acf-4021-a905-8838d5f7a08a,SILVER,100
8eaf765f-a03c-4396-9831-f39c877704ff,GOLD,97
8eb43c01-1ccd-48da-b445-0df37c9fde62,SILVER,97
8ec77bd0-f179-4887-b548-0b60e920660e,BRONZE,71
8edea64b-ce4d-4db6-969c-84a1e8232de7,BRONZE,68
8ee4824d-1c5e-4afe-92ac-e5a5374dae30,SILVER,171
8ee53137-9eae-4891-a681-0c17399e5db8,SILVER,182
8f2a8e52-75cb-4754-9911-a5cd9d4a65e1,GOLD,189
8f3081bb-631d-42cd-a35e-6a09f03d5f1a,BRONZE,83
8f51aa32-7c4e-4866-ba5c-9f412d3effb3,BRONZE,136
8f58943b-d562-4130-b8cd-efe05c759da1,BRONZE,145
8f6b920f-f70a-459c-a8a8-2f69a17438ac,IRON,41
8f7097c4-7e37-4bf8-a0d9-69ae9387cd4c,IRON,21
8f8d497e-b514-46ba-8c71-775b9dac6625,SILVER,87
8faeeed8-7098-435f-b361-a6210725742a,SILVER,166
8fc6ad57-1faf-4435-b17d-27c45430d502,BRONZE,54
8fcd8ddd-65ad-4eb2-8b6d-97e6b3ba2218,SILVER,178
8fd567ea-0e64-40a9-902e-dc4e8cb71d2c,GOLD,196
8fd9bd10-d9b2-4c7e-b7df-f4b3e947599c,SILVER,83
8fe179e1-9ef6-428e-a989-3e2ecf7f7bbf,GOLD,194
901348a0-2d28-46bb-b50b-16b907b41016,BRONZE,55
903b4471-e2dd-49eb-b403-7685cf9cadce,BRONZE,67
905ef447-d51a-4e52-aea6-86a4b7352d4d,SILVER,161
9079eedd-0cd0-43b6-8400-ce49d59de639,BRONZE,52
9097385f-c6c3-452b-87ba-d331e35836ff,BRONZE,67
90a39610-6209-4386-a681-6899ffdfb764,SILVER,180
90eac58d-6c3a-4720-9ebc-232cb819dca4,SILVER,88
9121a447-47a7-4187-9fb8-b1058f920d83,BRONZE,69
9134bdb8-6c28-4e4d-a505-fba1c6622283,SILVER,87
9152929a-1058-4ced-aa8f-0805f9bd5b9c,BRONZE,109
91794c03-d2e1-423a-a9d8-ba581de03b35,IRON,36
91b45612-2989-4127-8e2c-e2a8c679871c,BRONZE,50
91b77b17-49a1-4f54-a9dd-36b4a39a3b3c,SILVER,165
91d4477f-536a-473a-a230-52d46ec38a29,GOLD,191
91dedf44-af13-4959-95f6-491f45469a05,GOLD,131
91f2a695-5f43-4a21-a181-a4c9aafa7c28,GOLD,128
92489e31-4ac1-43aa-b4bf-3fe12af74971,BRONZE,72
927e1f58-d9da-4cdf-8555-9b2ffa1aa0ed,SILVER,148
92827e38-79fc-4206-a868-78c7fcda8f88,GOLD,122
928786f1-827f-4173-ad78-c060657d32fb,GOLD,125
92987914-5cc9-4503-bda8-4685fc2af633,IRON,23
92a0eb2d-4142-4975-b12a-92765215d6e5,IRON,30
92cc5714-73fe-4c0b-88e2-e8430eb7ebc4,SILVER,120
92e2df23-efa6-4be5-bc6e-deca48b3fe92,GOLD,95
9305924b-eba9-409c-bb59-53b008f2439c,SILVER,92
930779ab-dda2-40f8-8311-9bc048be601c,GOLD,199
93128ed6-5623-406b-8d62-7c92c9501949,SILVER,94
9344d826-9faf-452c-b459-540a1903a9c8,SILVER,162
9355ab35-04ab-435c-902e-0c3e1f5e2b11,SILVER,188
93736326-2013-4171-a090-d28d3675ca08,GOLD,201
9385d90f-6a6d-4cca-a301-3eb08358ee7f,GOLD,244
938d541e-d625-4de1-ad81-5c78ec600bc4,GOLD,106
93c0aa0a-87f8-40fa-86f0-1b8209229026,SILVER,98
93f21fa8-8a5d-4136-b160-78d0f926c4be,SILVER,155
9403323e-a00e-40bd-8fdd-b719e03c6303,BRONZE,59
942bb45d-2407-4baf-b330-65d040b3298c,SILVER,75
943a8120-2b1f-4797-b5c5-7f5b2ca09b4c,BRONZE,67
94418dff-15a1-4432-abf1-51930ef3313d,SILVER,179
945eda0a-de7b-48c9-a85a-ce55e6dbd4a7,SILVER,178
94690d03-2e32-465f-acee-f9c1201572a9,GOLD,227
94927c0c-bd42-425f-b6d5-24dcba0305dd,IRON,28
949ec812-f397-478e-9128-81f9cfcba202,IRON,25
94aee219-4539-42ba-87a8-3ee76ad128d7,BRONZE,41
94b26d2f-8899-44ca-91b8-5f58f5a891fc,SILVER,77
9510bdff-a95f-4644-8fb0-8dd8163b1651,SILVER,76
952af079-93b3-43e2-9ce0-c1a62a3ef5ef,BRONZE,93
9530b395-77bc-4a0b-841d-01221958adab,BRONZE,133
9534fce8-4388-4097-af25-78a15ea60a78,SILVER,169
9554fb7b-16f2-420b-ae97-dbeea6648715,GOLD,181
955fb380-72de-46de-9a08-bd2cb11a9369,SILVER,78
95a086ea-53fc-479d-a689-d9e64c50bfbd,IRON,31
95cef5ca-67f6-4892-80b1-3fd220dbdf63,BRONZE,70
95f728df-5f67-4818-92f0-dd8d9754421a,GOLD,178
9614e081-03e6-4899-a4f9-b0a50d030446,BRONZE,49
961d3bc0-2f87-4170-8ac1-4bd91f7f0bd1,BRONZE,66
9647997a-acb6-4f19-abb0-1c8c08798495,SILVER,118
965a9302-7088-4035-ab9d-bd53d3294c68,GOLD,197
968739c1-64ff-4af6-828a-6c4bc158bc31,IRON,22
968b70f9-0706-42f7-a616-43651b0eadca,IRON,17
96bd842a-dade-4c56-a06a-235efffb6948,SILVER,137
96dfafa9-e4ab-454e-bcee-6a51a14b459d,GOLD,130
9706ff40-352f-49b4-a6a5-6389e2262e75,IRON,44
97113e35-d8bb-4c07-9fa2-f7043743c9c6,GOLD,200
97128f73-4f36-4252-9bb0-e1e663be84bf,BRONZE,45
9712b135-0165-49d6-a3db-3000e75f014f,PLATINUM,200
9727b972-2d2d-48bd-bfcb-24ae79cf6af8,SILVER,112
97683886-72ac-4fab-bc66-6a876dfb3fa9,SILVER,156
97703540-7715-49d6-b73e-19e50c9a776f,SILVER,72
9776c731-ac21-44ea-b7cd-d08f1e2fb36b,SILVER,110
97b3a25a-e528-47cc-8619-ad8a3ec5025c,GOLD,137
9808dbd3-5cc6-4696-9e59-0730465cb53e,SILVER,92
98265946-e827-44a9-a29e-fc878e02e434,BRONZE,66
982e21df-e017-4d12-b2f7-5a6c403e0ebd,GOLD,207
98380b11-7e9f-482b-be16-80b8d349dd4c,IRON,21
986a5aeb-ef22-444f-a241-83e6341883d3,SILVER,188
98a20226-b9ab-4c27-bdde-cc13f0a669e6,GOLD,92
98cf87a2-1fd8-4972-bd8e-1984f43a9572,BRONZE,73
98f2e493-579c-495c-a988-636e2311256e,SILVER,76
9938f1de-fd8e-491e-ad26-6eb2c8d44691,BRONZE,34
9963b89b-76fa-4e4b-8708-78f41d22089d,GOLD,99
99ab58d3-22d6-4dd9-bd39-c10c51c6e39a,GOLD,195
99c32181-a944-4b07-b211-1d616f0997b6,BRONZE,63
99f99e4d-6982-4f0a-b103-440b97a02a8f,IRON,23
9a0f1c41-63da-4613-9481-4bc011770248,BRONZE,41
9a14a66f-b731-4fc1-9832-5ee5b7f598ad,IRON,21
9a94fc5e-bb61-41a6-b515-bd3d4aa899f4,SILVER,133
9abe8340-78df-49f2-b1bf-81997f65eeec,BRONZE,127
9ae54c4b-cf62-4ff1-958e-917fbef2b658,SILVER,82
9ae9efac-11a7-4fb0-b217-53a063638b87,SILVER,183
9af62797-9a95-46d9-8d3e-3b6a12f7f456,SILVER,82
9b244d8e-89c2-4a10-9c48-5e12fbaf82d2,IRON,17
9b28d16d-5f1d-439d-8c3f-34ed289b1c1b,SILVER,82
9b456b6f-f9f5-4a20-b1cf-e0bce386ef5d,GOLD,204
9b48a494-a76c-41c2-ae33-54db94f1589e,GOLD,96
9b698a98-431d-478c-a993-40e1f9d46460,GOLD,197
9b6d0cf3-4226-4ed7-b135-6c9caa28e5e6,GOLD,183
9c1bc582-db67-4327-9361-a26f0e4ffa5d,IRON,20
9c24bfd8-7026-4369-8161-efa30d92995f,SILVER,111
9c4e47d7-e08a-418a-8252-564d29705a83,GOLD,102
9c826838-8a01-4808-90af-4db5f01616df,IRON,26
9c88ce35-40e9-4bf5-8419-5610d069e626,IRON,43
9ca72663-9ece-4a68-afad-9a540576c143,SILVER,125
9cb064a2-24f0-47ea-9414-5a6a56bf6e0b,GOLD,180
9cb43330-e164-41db-bc06-3a8641e162ad,BRONZE,63
9cb8a0c7-4e89-4256-99ec-dead155419d2,PLATINUM,99
9cbf93c8-9128-443c-971e-0257db88c7da,SILVER,68
9cc0d242-e695-49e4-911b-5fd018b3335a,GOLD,99
9cc7728b-a570-4b0f-aecf-3f65c84b5261,SILVER,148
9cd05345-7e09-4953-8531-a2ffd9633dbb,IRON,31
9d13a8a1-ff1c-4adb-b570-6f90f822ab6e,GOLD,195
9d148834-7daf-4de6-aabb-e25d7ec15359,BRONZE,42
9d31949f-937d-4cfb-8aec-39ba2e91f0fe,IRON,30
9d6aa72c-eb83-4275-8904-83994398fb28,IRON,33
9d77af47-0dc7-41f5-a123-dc1a1132f6fd,GOLD,120
9da55d82-9831-4409-9c7b-7f1c01020109,BRONZE,86
9dca5c8e-81dd-4489-abc9-b2628105b783,IRON,18
9dfccb3e-88fd-4e5c-aeee-ed74b59182b1,SILVER,86
9e114fb2-b9e1-402c-8a78-ffd5a11b9f9a,BRONZE,34
9e2693b7-851e-4072-bbeb-0cf3c1f529b1,SILVER,190
9e3978a6-f3db-4d18-9656-5bcd205b5775,IRON,16
9e59ad0d-f8df-4502-9520-c294f9842551,IRON,25
9e944d56-7d70-489c-a111-e1b7196cb640,SILVER,102
9ef62ec7-2540-4530-95d7-03bcf444217f,BRONZE,52
9f05a638-38f1-4f07-a56b-f36e74d06685,GOLD,211
9f2cb13c-5b37-42aa-ac37-6bd459d6a822,SILVER,187
9f5a81ec-328e-4cd4-98be-1c4a4832c8b1,SILVER,75
9f9d95da-66d2-4b10-9e37-c4142160f473,BRONZE,128
9f9ffa8d-14b4-475b-ac47-a8b39511b201,GOLD,199
9fc4d248-f236-4780-ace5-bddf2a96f4ba,SILVER,90
a0231223-b297-4450-8e79-275eab45a6fb,PLATINUM,201
a0313860-2fcf-4cf3-a881-4a0a4eb33666,GOLD,95
a074edfe-b84a-49e6-914b-1e9fa2264a32,IRON,24
a080587b-deba-406d-b5cf-63f824fc0203,BRONZE,98
a0b11af7-2ce6-4a2c-a0a7-d9944bd5da19,GOLD,90
a0bb0432-4e9c-4dd5-be8b-d80676b12958,PLATINUM,98
a0cd5321-445e-4f45-bfc4-136f397a0873,GOLD,196
a0d2280f-b817-4bf2-a441-f33e85775da9,SILVER,79
a1137e75-c714-463a-8a15-973c6e801d4c,SILVER,166
a121046b-327d-46a8-ba8b-701cbbc20802,BRONZE,92
a1452bed-5357-4869-a013-db95701b5804,BRONZE,57
a1877d74-5548-4da8-8e7c-ddc0a03150ed,IRON,32
a1905821-0e9c-4558-84d9-41a2b4142511,GOLD,90
a1e54f51-b70b-45f4-99f6-561cbb06b97c,GOLD,125
a1fc8755-cecc-4505-9456-b9a82e31180b,SILVER,135
a20872de-cf86-4be0-9f38-84cf0a9b8346,SILVER,151
a221580c-1c79-476a-97c9-52104e06d781,BRONZE,136
a22f3771-a492-4639-af5a-e50ded36dfb7,SILVER,96
a24287eb-a578-4e42-b327-77924fcc85b1,SILVER,182
a24497b5-5b7f-444e-bdad-42abd6a58388,DIAMOND,100
a25b90b5-1962-4be4-ad50-5d23191fabad,SILVER,126
a26685f8-ad69-4871-8aa4-58e84fd8e241,IRON,29
a289456d-d6fb-45e3-9b90-13f449c4c080,SILVER,76
a28948da-d05e-4a62-8b8a-0a69213e9e29,PLATINUM,190
a3242ba4-344b-44e7-95ac-92039946c6a7,GOLD,91
a32d9c85-5d41-4c06-a3fb-5014957ebf26,SILVER,185
a33a5523-a3ab-4c65-87d4-2f663e79e73e,BRONZE,69
a36858d8-9d3d-4a54-8916-728ca0ac296e,IRON,17
a36e9951-fe76-46c0-bb4d-53dce8ff69a4,BRONZE,62
a3717887-369d-4025-92f8-61a35169911b,BRONZE,85
a376bb62-9ff3-4ad1-b88d-5a56363cb453,GOLD,204
a398618f-eae8-43f5-ad33-5cabf5fa242b,IRON,38
a3a8e4f9-35ed-4f1c-b960-184c3095871e,SILVER,183
a3af41ef-b23f-41ad-8a52-8dfd8834fd86,SILVER,90
a3e74cd3-a509-4620-8e01-ae01c41f79e8,SILVER,176
a41b824e-8869-4f57-91d4-c22985557848,SILVER,82
a41df7f8-065a-4682-a6af-830668dc8365,BRONZE,66
a4366de4-a111-4900-8634-747609da7670,SILVER,78
a44181a4-9140-4317-81cb-5f5bb19a0aa0,SILVER,96
a4515e9c-8041-4357-87db-6252bd13b22f,BRONZE,131
a4c55cec-f742-4992-a697-198e1b08723b,SILVER,106
a52765c9-5122-4c8b-b54d-918fb840de45,GOLD,182
a52a9915-fa31-47ee-b9f6-57536e604966,SILVER,162
a53ed851-ba46-4208-ad42-afb65b31e0e8,GOLD,113
a54002c8-a1aa-4acd-a647-44783bc24e88,IRON,23
a577222a-2c9d-4f58-ad92-935a5a3ca739,SILVER,83
a5a72ab7-ed01-4c50-9356-2cf226bbbf81,SILVER,99
a5d3dcc6-b43c-4d11-9149-a4ab451eec95,SILVER,90
a5f2bcb4-a15d-4fd1-bd32-0e7f4a24af95,BRONZE,62
a60348e8-e01a-4c0f-9183-d22be822bfaa,SILVER,160
a61341d0-f531-42ca-8f18-0230899549fa,SILVER,95
a6785cf0-bde0-42fe-ac2a-0a2337177000,PLATINUM,166
a691b2fb-c6af-4811-9f6f-e282f1759e8c,SILVER,77
a6924e01-0c10-42a3-8814-7fd398850c7f,GOLD,165
a6d799d5-8846-4a67-8783-d675ba9d6bdd,IRON,13
a6d85d9f-c26b-4bfc-a37d-1807172b42ea,BRONZE,70
a7014833-cacf-4e22-89ce-452e2231e525,BRONZE,65
a71f9da7-a0c6-4ab4-ac6f-6e60cef539df,GOLD,93
a739a456-76b5-4eee-a7ef-b6c70c88985c,DIAMOND,250
a757c7a8-0185-473f-b71e-5bf906658f3f,SILVER,82
a76409e1-628a-4af1-ac98-bdac76893686,BRONZE,59
a76ae95a-921f-42ef-b589-179c390863c8,SILVER,110
a78090ff-4081-4d31-9f31-ab6c7e275a40,SILVER,161
a7adc6d6-579d-4065-bee0-4b3e96ce99b8,SILVER,100
a7c273a3-f4d9-411e-85d4-27e43bc4f6bc,BRONZE,108
a7d75604-7bab-48cd-b4d3-0ae459fb72a7,BRONZE,123
a7f68a2d-49fb-468f-bbdd-9db6b687a382,BRONZE,45
a848eea6-2e92-46bf-90b3-611e43141f64,GOLD,198
a859219f-4271-479a-bedb-faba3f84bac6,IRON,26
a85df977-41cb-4717-9b5e-d13f8c904a7e,SILVER,159
a877fd34-73b0-4bfa-9d0a-4243d459ceb2,BRONZE,42
a87f3a08-854c-4c0d-93a9-3d178829ddb9,GOLD,196
a89c4a79-b321-47cb-8ffe-7b2a05e5300d,GOLD,145
a8c348f8-8fcb-433a-ba38-f8d42f56ef70,GOLD,190
a8dc546b-8c5a-417b-8c31-1a6b848c3363,BRONZE,65
a916e5d6-098c-43df-80a7-e486f25be996,BRONZE,55
a9643211-36c0-48a5-9ead-4cb3ec5f6e5e,PLATINUM,124
a985f2e2-c083-4b82-9ea6-bf2e7c721f2c,BRONZE,77
a9a3206a-a69a-49d9-a31f-7d5a47e6226a,SILVER,90
a9ae9c24-4489-489c-b7f6-132a15d44814,SILVER,156
a9b4dbcb-f78d-4d7a-b8c4-cf8eb5a2f847,BRONZE,137
a9b8cb3e-a6f2-431a-bc1e-5b6c4c236bfd,BRONZE,26
aa0bbcf9-5131-4ffc-a8fd-11955bfa7a9c,SILVER,86
aa2507b8-d8d8-439d-8542-f77fd8d987f9,BRONZE,41
aa393c1e-192f-4ef6-9531-ab9d2421c845,IRON,26
aa6525f7-b1c9-4104-afaa-fc189cf99d8a,BRONZE,134
aa7884b3-adf0-4c95-a26c-be7142b1674c,SILVER,98
aaa1ac9c-ff94-4423-b7f4-37b8954576e4,SILVER,186
aab75115-b3b0-4cb7-b61f-70a4fb79a630,PLATINUM,150
aabd5820-2427-42ab-b9a5-1578786972e6,GOLD,202
aad5e8c5-0e98-4fc2-8f7c-0b08a810c55c,GOLD,173
ab261505-a9de-4378-83d5-84c049a0b28f,GOLD,181
ab2b72c6-1c7e-4ace-8150-da5eaffac5ef,BRONZE,55
ab496963-8fdc-467d-a8d5-4c142cc180a9,SILVER,100
ab4dddcf-7571-499f-b5cc-b24f85b47889,BRONZE,68
ab829fa6-1dbc-436d-906f-46586b6c3ca9,BRONZE,53
aba49504-d6c7-41c3-8db1-a8fb0d1370ea,PLATINUM,199
abb2de7e-07be-4fb4-9a1f-135739612b90,BRONZE,34
abb4defd-a201-4899-8220-62b0cbbaaf16,SILVER,98
abd40bb8-16cc-4e68-baf8-03e5f9a64fe3,GOLD,205
abdaa975-421e-473d-b6d7-143e58340cf8,IRON,1
abe24ede-46de-498e-9779-b2802b88cb2b,IRON,38
abe4419f-8332-45bd-bd26-1f5eb430abc2,BRONZE,151
abf7db0c-8991-438f-a32e-80af6028d145,SILVER,122
ac4c27f3-d468-4678-8b1e-abd579293152,GOLD,202
ac95b583-b0b8-4bee-9ade-872e04c90e26,GOLD,95
acc6dccd-2e7a-479a-baf5-db21799b012a,SILVER,93
acf5cb66-bf8d-426d-a482-cd7d7925dff7,BRONZE,44
ad054337-4f66-4c2b-94f6-3379825d855e,GOLD,123
ad4e5446-3384-4cad-9efb-67f8b837eb69,SILVER,192
ad5aeebc-6005-4ebe-bbf3-898e1bcb3d7d,BRONZE,122
ad5d6344-f1d5-4a38-b961-ffcb6d1d99a9,IRON,36
ad9d0cca-e362-48dd-aba4-2e0ffa6317de,BRONZE,111
ae4fae9f-aa1c-4bcf-ab9f-c94d31cba0dc,IRON,32
ae71bbb0-f9cd-429f-8961-216c45b6b762,SILVER,119
ae8149b7-9980-457b-9d83-de89eee5b1a2,SILVER,163
ae8ba7f7-d6d6-41ee-af78-29552b70482b,GOLD,197
aebf5d6f-b513-40e9-b174-9ae34042b319,DIAMOND,199
aecb60be-1fd1-45b9-971c-f7f807a57b62,BRONZE,78
aed7072f-0481-4015-aede-485d170c0449,GOLD,111
aee4c85f-5c84-407c-a4f3-343a81a12572,BRONZE,62
aee4fb61-237f-482b-87d0-5e68e41199ca,PLATINUM,197
aef7799f-d36b-4106-ab6f-77d0ba4032bd,BRONZE,58
aeff7676-4282-451f-bc77-c2c21f3b2612,SILVER,77
af0bcf4e-5deb-4a9a-8a2a-b4b200f71f79,GOLD,98
af12d497-c67c-4633-bf91-434ce77fa4f3,GOLD,184
af8c6e2c-0b4d-4565-b9a4-2269bef63146,PLATINUM,119
afc2bbe3-c6f9-466a-92f5-845d682ec99f,GOLD,184
afe9650b-6e7a-4f8c-be4e-63bc0c7b36da,GOLD,123
afedc01f-90ad-44a1-8072-556965963f01,DIAMOND,100
b04894ed-08d3-41a1-bba7-9c9a8e96a226,IRON,34
b04dcd75-bc9a-4859-9957-351d604e388a,GOLD,184
b067a9dc-0f57-48ef-8e33-b6d37c50918a,SILVER,188
b07b7bcd-eb25-4f8d-a0b4-4355bb15ae8b,BRONZE,53
b07f3550-1920-4c8a-b971-7775305dda57,BRONZE,120
b099549b-34bf-4109-a17b-23c6326a1a70,SILVER,77
b0a58411-99da-4692-95e5-5e3ac122751d,IRON,19
b0c3c4c0-5939-4066-9810-be9afdc36b01,BRONZE,61
b0d4c4ca-7c39-40bd-9f4a-c0135f28f7be,BRONZE,67
b15537fc-323e-4f0d-8fe3-c59a048b91e3,BRONZE,121
b15ae66d-ba1e-4e36-b940-1bdf9ddb99ec,GOLD,98
b15b5942-eafb-47cd-ac5c-fe2e2c36a9e7,SILVER,84
b16b0598-0ab0-457d-bbc5-802ed3529e68,BRONZE,67
b1830eca-0ab7-4fa9-8ec6-97600b8dd9c2,BRONZE,113
b1ca0736-24f9-4553-b663-a9989416f6ca,SILVER,170
b1e865db-b79a-4b2c-98c1-911f468e5053,BRONZE,143
b250cb53-98da-4dbf-95ba-8ed3be087459,SILVER,105
b25a050c-770b-4b88-b4b7-69e6c04ee21d,IRON,43
b2c53243-8c4d-4509-a8a8-49df566fba3a,GOLD,112
b2e59727-9a2f-44a2-b8cc-429bd465a5c6,BRONZE,50
b32ebc7d-3db5-46c6-b289-9bdfeb078d6c,BRONZE,59
b3586265-5526-461a-b75c-64a85edd0765,SILVER,80
b375405b-8400-413a-a97e-c32a7ff5d70e,SILVER,104
b3961b76-afe1-4af4-9530-23945da7cfdb,PLATINUM,123
b3c11ad2-f0cd-45df-9a2a-4590892af395,IRON,20
b3c41800-ceef-43a4-82c9-044434acfdb9,GOLD,184
b3fe6e32-7f4a-44b0-99f4-cade4ba6aba4,GOLD,198
b425e04a-17ae-45d4-9e7e-7bd1e7c7b940,BRONZE,81
b42e48ed-ee75-47dd-ba8e-e3cb26da54c4,IRON,11
b44d2d06-3ff9-4469-b92e-e6c9741e0067,GOLD,154
b451da05-98d0-4460-80af-44e0624ee5e9,SILVER,124
b4a4698c-3241-4510-a450-2be9fb4b9558,BRONZE,117
b4af68e4-968f-4ad1-acb1-c4c1cd9e0f32,SILVER,166
b4b6c3fe-048f-4715-b988-9e6aed145196,GOLD,196
b4d8e098-d417-4062-b6ae-9f9ddbcfb117,BRONZE,73
b4e7bf47-61b0-401d-9084-40c8f8eb9fd2,SILVER,97
b504b0b2-6cd7-42a3-a677-958f735abcb1,IRON,68
b5250ce2-3ee9-499d-9112-b9af9d919537,GOLD,97
b54c2359-81dd-48fd-839c-cfb4c8eb3a39,SILVER,75
b554b419-e61c-4774-8c9e-1f854927a870,GOLD,189
b5597c8c-a2fd-450d-8cb4-36aaee785b77,BRONZE,91
b5b742b6-04c7-4a7b-8f40-d515ceb25bb2,BRONZE,70
b5bfeed1-bc32-48d4-a6d5-de3295f285cb,SILVER,96
b5ec6e7b-f0b3-4f87-a146-0687fe021cb2,SILVER,111
b5f0dcc5-c93d-4cb9-939d-93e2ff831131,BRONZE,46
b6070b32-e360-4372-b6d3-fec9cdf3b108,BRONZE,59
b622de45-9e5a-46b9-9293-11122877d95a,BRONZE,122
b6561806-3093-4087-a982-d7f0001e998a,SILVER,100
b6681275-fce6-4c82-a2eb-37d584b61b56,BRONZE,37
b69cef4e-b4f6-48ca-800f-ede188dbf356,SILVER,103
b6b40b56-e1c0-4531-a46a-a62ba992ac0e,SILVER,96
b6d5a800-49a8-4907-8b31-0f414799a770,SILVER,157
b6e942dc-fc00-44b2-9590-22541858ffbd,SILVER,195
b7039c8b-99ad-4795-a954-20cc87e7e0a5,GOLD,106
b7114027-32fd-40bf-b89f-20eaadc5f6e6,SILVER,128
b75453a2-9da4-4c50-b0dd-9c32dd34d312,BRONZE,65
b7656b60-fd1b-472b-94ef-398304825f50,IRON,18
b768c434-1b0c-4bef-a57f-971e2a0de5fa,SILVER,164
b76e1b8c-e554-41bb-b13c-cfd80081653b,IRON,23
b76e4f43-1004-41ec-9b56-faabd06779dd,SILVER,170
b76f2f62-7aac-4221-b121-08006d78f724,BRONZE,69
b7703157-732b-4200-8ef4-c3f303431016,IRON,31
b774a8fc-5dba-46c6-af41-1ee62cd40192,IRON,18
b7901bcc-0343-41c0-aef0-30816766df73,SILVER,80
b7c3f1e0-c11b-4d76-a600-983b74cecd0e,PLATINUM,198
b7e45434-c74f-416f-9fe5-1c46738ee82e,SILVER,78
b81d44a3-a906-4522-8685-6d3a731ce20b,GOLD,109
b8334f53-87c6-47a5-9423-ae3ec655bd30,GOLD,181
b85a5d4f-96d7-437b-89e4-15ce16e17ff5,SILVER,93
b85f49f2-7fac-4484-80b8-51f8a0fc6d9c,BRONZE,71
b86b52cd-83a2-4346-954e-e3b7d7aa85f2,BRONZE,66
b889a744-3a6c-4034-ba26-d9edf67000c2,SILVER,99
b88fefb1-337c-4d05-a9f8-f10482b5fd43,BRONZE,63
b8e4b70c-b03d-4c0e-b9fc-c6c86300e516,BRONZE,46
b919fbd3-bbfc-4da1-afe6-e2c3714198ac,BRONZE,45
b9359c10-8a63-4389-bf14-8d30bb4d396d,BRONZE,41
b9395bae-54ac-4572-88f4-a048e1bf3502,SILVER,76
b93f6091-a734-45b6-8735-fb5be157cec1,GOLD,238
b954b29c-4375-4946-8587-5c71e41fc3c3,SILVER,151
b97256f5-a012-4123-b940-5321fdf3f908,SILVER,98
b98f39a3-5a4a-4272-80f3-999ef7705933,BRONZE,57
b993be1a-2050-4d60-ac4d-9e376660def3,BRONZE,53
b9b41b10-7bbd-45b2-ab10-d6d79cdf712b,GOLD,180
